,runtime,certificate,budget,release_day,release_year,result,Mystery,Romance,Sport,Sci-Fi,Family,Horror,Thriller,Musical,Crime,Drama,Fantasy,War,Animation,Music,Adventure,Action,Comedy,Western,Biography,History
1646,126,PG-13,120.0,Wednesday,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1647,131,PG-13,160.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1648,109,PG-13,37.0,Wednesday,2004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1649,99,PG,60.0,Wednesday,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1650,103,R,1.2,Friday,2004,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,112,R,6.5,Friday,2005,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1652,96,PG,0.4,Friday,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1653,87,PG,30.0,Friday,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1654,137,R,30.0,Friday,2004,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1655,109,R,25.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1657,125,PG-13,110.0,Friday,2004,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1658,104,R,27.0,Friday,2004,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1659,124,R,33.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1660,92,R,25.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1661,132,PG-13,30.0,Friday,2005,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1662,122,PG-13,66.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1663,120,R,65.0,Friday,2004,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1664,127,PG-13,200.0,Wednesday,2004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1665,93,PG,80.0,Friday,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1666,119,R,105.0,Friday,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1667,131,PG,100.0,Friday,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1668,101,R,26.0,Friday,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1669,91,PG-13,10.0,Friday,2004,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,94,PG-13,26.0,Friday,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1671,135,PG,28.0,Friday,2004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1672,113,R,13.0,Friday,2004,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1673,146,R,70.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1674,93,PG,150.0,Wednesday,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1675,128,PG-13,60.0,Friday,2004,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1676,104,PG-13,100.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1677,99,PG-13,75.0,Friday,2004,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1678,108,PG-13,75.0,Friday,2004,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1679,115,PG-13,120.0,Friday,2004,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1680,88,R,9.0,Friday,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1681,175,R,155.0,Wednesday,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1682,93,PG-13,40.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1683,98,PG-13,37.0,Friday,2004,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1684,95,PG,19.0,Friday,2004,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1685,119,R,50.0,Saturday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1686,113,R,65.0,Wednesday,2004,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1687,113,G,40.0,Wednesday,2004,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1688,80,R,2.7,Friday,2004,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1689,86,PG-13,46.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1690,95,PG-13,19.0,Friday,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1691,90,PG,75.0,Friday,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1692,118,PG-13,30.0,Friday,2004,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1693,115,PG-13,80.0,Wednesday,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1694,94,R,45.0,Friday,2004,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1695,101,PG-13,60.0,Friday,2004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1696,106,PG,25.0,Friday,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1697,127,R,16.0,Friday,2005,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1698,101,PG-13,60.0,Friday,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1699,98,R,32.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1700,86,PG-13,25.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1701,89,PG,15.0,Friday,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1703,96,PG-13,40.0,Friday,2004,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1704,103,R,45.0,Friday,2004,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1705,152,PG-13,40.0,Friday,2004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1706,109,PG-13,26.0,Friday,2005,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1707,96,PG,31.0,Friday,2004,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1708,89,PG,10.0,Friday,2004,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1709,141,PG-13,23.0,Wednesday,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1710,90,PG-13,42.0,Friday,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1711,131,PG-13,80.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1712,102,R,2.5,Friday,2004,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1713,106,PG,70.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1714,97,PG-13,20.0,Friday,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1715,97,PG-13,60.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1716,106,PG-13,50.0,Friday,2004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1717,104,R,35.0,Friday,2004,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1718,111,PG,22.0,Friday,2004,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1719,108,R,40.0,Friday,2004,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1720,97,PG-13,25.0,Wednesday,2004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1721,80,PG,50.0,Friday,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1722,114,PG-13,30.0,Friday,2004,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1723,137,PG-13,107.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1724,129,R,80.0,Friday,2004,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1727,102,PG-13,35.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1728,106,R,27.0,Friday,2005,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729,111,PG-13,23.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1730,87,R,12.0,Friday,2004,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1731,93,PG-13,90.0,Friday,2004,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1732,92,PG-13,5.0,Friday,2004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1734,138,R,8.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1735,120,PG,110.0,Wednesday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1736,89,NC-17,15.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1737,91,PG-13,45.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1738,94,PG-13,25.0,Friday,2004,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1739,103,PG,15.0,Friday,2004,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1740,86,R,16.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1741,95,PG,57.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1743,118,R,11.0,Friday,2005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1744,114,R,80.0,Friday,2004,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,115,PG-13,55.0,Friday,2004,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1746,136,PG-13,100.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1748,95,PG-13,22.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1749,98,PG-13,31.0,Friday,2004,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1750,119,PG-13,50.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1751,103,R,60.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1752,91,PG-13,42.0,Friday,2004,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1753,91,PG,12.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1754,76,PG,110.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1755,107,R,20.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1756,98,PG-13,40.0,Friday,2004,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1758,104,R,8.6,Friday,2004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1759,97,R,50.0,Friday,2004,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1761,88,PG,20.0,Friday,2004,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1762,91,PG,30.0,Friday,2004,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1763,100,R,20.0,Friday,2004,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1766,95,PG-13,8.0,Friday,2004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1767,84,PG-13,40.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1768,106,PG,30.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1769,93,PG,26.0,Saturday,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1770,99,R,27.0,Friday,2004,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1772,99,PG-13,40.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1773,113,PG-13,45.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1774,110,PG-13,30.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1775,111,R,7.5,Friday,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1776,88,PG-13,50.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1778,107,PG-13,35.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1779,122,PG-13,7.0,Friday,2005,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1780,104,R,18.0,Friday,2005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1783,100,PG,26.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1784,106,R,19.25,Friday,2004,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1785,104,PG-13,30.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1787,102,PG-13,25.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1788,106,PG-13,30.0,Friday,2004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1795,118,PG-13,23.0,Wednesday,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1797,98,PG-13,27.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1798,97,PG-13,12.0,Wednesday,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1800,73,PG,10.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1802,97,R,6.5,Thursday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1803,85,PG-13,10.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1804,120,PG,20.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1805,125,PG-13,15.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1809,84,PG-13,20.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1810,88,R,3.0,Friday,2004,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1811,111,PG-13,39.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1812,90,PG,20.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1816,101,R,3.0,Friday,2004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1825,74,G,0.07,Friday,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1829,128,R,5.0,Friday,2004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1832,86,PG-13,12.0,Friday,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1840,100,R,1.5,Friday,2004,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1867,140,PG-13,150.0,Wednesday,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1868,132,R,54.0,Friday,2006,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1869,140,PG-13,113.0,Thursday,2005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1870,157,PG-13,150.0,Friday,2005,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1871,124,R,40.0,Friday,2005,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1872,143,PG,180.0,Friday,2005,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1873,116,PG-13,132.0,Wednesday,2005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1874,129,PG,28.0,Wednesday,2005,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1875,136,PG-13,28.0,Friday,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1876,115,PG,150.0,Friday,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1877,134,R,14.0,Friday,2006,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1878,119,R,40.0,Friday,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1879,119,PG-13,39.0,Friday,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1880,144,R,130.0,Friday,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1881,121,R,100.0,Friday,2005,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1882,100,PG,35.0,Friday,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1883,187,PG-13,207.0,Wednesday,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1884,94,R,4.8,Friday,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,103,PG-13,18.0,Friday,2005,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1886,116,R,26.0,Friday,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1887,120,PG-13,110.0,Friday,2005,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1888,125,R,72.0,Friday,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1889,107,R,7.0,Friday,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,136,PG-13,126.0,Friday,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1891,106,PG-13,100.0,Friday,2005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1892,113,PG-13,82.0,Friday,2005,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1893,164,R,70.0,Friday,2006,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1895,118,PG-13,70.0,Friday,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1896,94,R,3.0,Friday,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1897,77,PG,40.0,Friday,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1898,104,PG-13,50.0,Friday,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1899,86,PG,75.0,Friday,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1900,124,PG-13,130.0,Friday,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1901,136,PG-13,30.0,Friday,2005,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1902,81,R,1.5,Friday,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1903,110,PG-13,50.0,Friday,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1904,101,PG,65.0,Friday,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1905,118,PG-13,88.0,Friday,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1906,110,R,0.475,Friday,2006,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1907,91,Approved,75.0,Friday,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1908,104,R,0.95,Friday,2006,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1909,97,R,3.5,Friday,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1910,109,PG,50.0,Friday,2005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1911,122,R,50.0,Friday,2005,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1912,95,PG,56.0,Friday,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1913,107,PG-13,25.0,Friday,2005,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1914,96,R,32.0,Friday,2005,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1915,97,PG,25.0,Friday,2006,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1916,145,PG-13,85.0,Friday,2005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1917,135,PG-13,40.0,Wednesday,2005,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1918,135,PG-13,30.0,Friday,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1919,108,R,40.0,Friday,2005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,97,PG-13,70.0,Sunday,2005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1921,93,PG,50.0,Friday,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1924,103,R,15.0,Friday,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1926,85,PG-13,26.0,Friday,2005,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1927,93,PG-13,62.0,Friday,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1928,119,PG,25.0,Wednesday,2005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1929,118,PG-13,53.0,Friday,2005,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1930,97,PG-13,43.0,Friday,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1931,120,PG,26.0,Friday,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1932,90,R,19.0,Friday,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,90,PG-13,100.0,Wednesday,2005,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1934,92,R,6.5,Friday,2006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1935,144,PG-13,88.0,Friday,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1936,93,R,4.0,Friday,2005,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,119,PG-13,19.0,Friday,2005,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1938,104,PG-13,43.0,Friday,2005,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1939,117,R,40.0,Wednesday,2005,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1940,95,R,25.0,Friday,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1941,81,G,150.0,Friday,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1942,105,R,60.0,Friday,2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1943,90,PG-13,15.0,Friday,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1944,104,PG-13,30.0,Friday,2005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1945,98,PG-13,55.0,Friday,2005,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1946,109,R,45.0,Friday,2005,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1947,110,PG-13,50.0,Friday,2005,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,114,R,7.0,Friday,2006,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1949,93,PG,7.0,Friday,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1950,113,R,52.0,Friday,2005,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
